date,ACB,BCM,BID,CTG,DGC,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-01-17,-0.004357305368955813,0.0069917488134229044,-0.00922880643762159,0.0018187334507111384,0.00833338155914446,-0.006705005962603731,-0.001038242003629255,0.01816397062767112,-0.004095568864737082,-0.011534153245286742,0.0,0.0,-0.02155878585457233,0.006025764603669655,0.00892663816466793,0.005116771274679561,-0.024591403137322207,0.007942853513936731,0.01904819497069441,0.0036264772291732814,-0.016287004974699162,0.05413530637668512,-0.001104013991166947,-0.0049019706002066685,-0.0007829321206356877,0.014956091153649959,0.0033213426602033886,0.0028011222797117733,-0.0061162270174359825
2020-01-20,0.020173594812240653,0.0065789710980425605,-0.00364903373887013,0.006038665693166717,0.004140792666031387,-0.0033694376041617687,0.002075407178712358,0.007968169649176881,-0.009622067364062096,0.019529627021483878,0.01077209698191104,0.0,-0.01288881607129884,0.021343509113690196,-0.0035610988000361267,0.0063863398308997435,-0.016736792355523864,0.0,0.009389740349838917,-0.0018115946983508252,-0.003289476650398646,-0.005160350559309523,0.0,0.004901970600206688,0.0,-0.008130126083250176,0.003448041482480409,0.026226485920507893,-0.01857638557293542
2020-01-22,0.008522778861982836,-0.0032840752011898846,0.04038321432214636,0.020262910201255823,0.016393809775676352,-0.01603922597962773,0.015940006708581457,0.05124368998266925,0.02590465233204276,0.03135755242995978,0.02817087696669644,0.017041465854851615,-0.016753117012622304,0.005066002035794264,0.022923639901937024,-0.014892388935926745,0.06927412588340541,0.003159560290368518,0.01851904776723753,0.035622644541308264,0.0,-0.006426121965529682,0.03884434197401402,0.01697010421846156,0.0,-0.003407158321614309,0.019092356836930335,0.047881486233214005,0.018576385572935457
2020-01-30,-0.03746835974706044,-0.010286644710275537,-0.05174697297246152,-0.050207096747976875,0.014795158916747117,-0.03236528450203155,-0.030909824987338675,-0.051243689982669205,-0.03701587775711349,-0.03935302620615695,-0.05348868495098612,-0.052021184750878476,-0.06378280891998786,-0.04459684079242929,-0.03368366301592409,-0.06445821187385445,-0.027945930390559336,-0.043520163377727614,-0.05177626952371997,-0.05484520438838379,-0.003300333028656854,-0.04929859987257033,-0.022721272199131493,-0.026798193154724273,0.0,-0.045383005847817695,-0.03953955365737268,-0.0383898895516426,-0.051939289242056895
2020-01-31,-0.025280156673078487,-0.0315104839681859,-0.02312241742085415,0.001859312590183193,-0.039487771507118505,-0.0503348788943479,-0.06166646564507962,-0.06242435544523557,-0.034094211342976126,-0.04815962905353146,-0.025975486403260563,-0.02125999942684934,0.0,-0.028488740923600243,-0.04423665263346168,-0.027833856987564794,0.0,-0.0437780342075872,-0.014598799421152749,-0.05900855312811013,-0.023412440624743232,-0.00234711282610617,0.0012414650880649455,-0.012422519998557096,-0.0009795279458871633,-0.0725706928348355,-0.07194833067853418,-0.010854923409435386,-0.02951033814938845
2020-02-03,-0.0182375875497809,-0.14580148521633693,0.03813520981003936,0.030490166757787204,-0.028170876966696335,-0.009625742771214554,-0.0389894397684597,-0.037659103111747035,0.0,0.019070899796606325,-0.02666824708216141,-0.021721823146835798,-0.0019753092842544756,-0.01819019406005781,-0.03842009145134448,-0.014761308562649513,0.05129329438755048,-0.036813973122716316,0.00488998529419177,-0.006886402029633248,-0.008496227829085533,0.0,-0.026718546784565457,0.0,0.0,-0.03676597120263023,-0.0018137852614596645,0.006798122713820965,0.004979263399607364
2020-02-04,0.027233150458358852,0.03210687931002004,0.01674641007190714,0.06734988087511748,0.007117467768863955,0.005359069631838981,-0.014456200178968608,0.0,0.020029281875572364,0.001179941139848548,0.04159389729883714,0.03811563292251215,0.0,-0.008485786106947122,-0.005892479607805515,-0.028686437859586033,0.041437189864173024,-0.003577821347883855,-0.004889985294191904,0.013725705679874824,0.011874609420712683,0.01219685549623759,0.00587629738269265,0.004987541511038968,0.0,0.027506645789833514,-0.031036444097536784,0.03593200922606337,-0.03196235070295845
2020-02-05,-0.008995562908577986,0.07721403756390323,-0.016746410071907115,-0.013567195102564383,0.004246290881451224,0.004266673139375699,-0.004931462800126375,0.009820046180975733,0.029311240040277207,-0.00591367779004774,0.025595547188963723,0.0,0.0,0.0008811867217279165,0.015636771082483666,-0.04529027485967574,0.08485653546011905,-0.0017937224540268775,0.00488998529419177,0.0,0.0050462680676244395,-0.009849742670131497,0.003477714538925394,0.007434978487518212,-0.00255127211292409,-0.01562531790308087,0.015177618285101706,0.029622256031343185,-0.010309369658861325
2020-02-06,0.042747849713469475,-0.018751796213399428,-0.00564504238558493,0.04452599702802845,0.0,0.029884268423056925,0.05145147843501921,0.037297876796094455,0.052255692207071915,0.030376167263536487,0.01433716314640725,0.030426686630707935,-0.0019792188549079366,0.01399439748399026,0.009650255832161768,-0.020821652691906428,0.026757449169549117,0.04218551692462706,0.06606175067809249,0.02784625433764865,0.014987790965491708,0.005455267458078787,0.009267324630327933,0.021978906718775167,-0.0007863181061723697,0.003929278139889557,0.008418202311580778,0.05433435096332952,0.06680279511160095
2020-02-07,-0.008695706967553821,0.01518814167975324,-0.028713338900599364,-0.030958801925464123,0.004228336109521105,-0.0051786754784513035,0.0011263376448878784,0.0,0.0013046316266649492,-0.0339412334280326,0.014134510934904716,-0.019108861698046473,0.0,-0.0075559789889534604,-0.0038489342680751186,0.025927378256136523,-0.06828590786613142,0.0,0.018100041643617937,-0.009514819641338507,-0.028501510132214584,0.006713167478508831,0.002342470033412361,-0.012150817782512579,0.0,0.028606511911507645,0.0248375829553374,-0.006027745797517313,0.033362903669121445
2020-02-10,-0.008771986072836994,-0.026528886959298843,-0.051690184219752494,-0.01129317479345543,0.0,-0.013591427203539114,0.009151245113352404,-0.009458819865323053,-0.014445425187723201,0.0,-0.028471674081312,-0.017843133567584053,0.0,-0.026904800966296456,-0.0038638058211356713,0.0,-0.04332807676353681,-0.008643096156019969,-0.01810004164361799,-0.013474698583360272,0.005089069507471228,-0.012168434936587693,-0.009245541060285613,-0.027263150758363996,-0.006312903190751709,-0.01691047214831651,-0.011063051987396797,-0.02944998107692964,-0.02852808361453805
2020-02-11,0.004395611473038129,-0.027251892902811402,0.03405792102039137,0.042251976718919546,0.0,0.018770102681990468,-0.013852711225159055,0.00945881986532309,-0.017345331461773847,-0.031441525834819004,0.01433716314640725,0.008150004361924408,0.0,0.006571110860918884,0.022962022960756313,-0.005105725564230233,0.057363394879920294,-0.005221943981151601,0.03587828766490185,0.01347469858336019,0.0033783815916271906,0.003380577917218541,0.0,0.017435061822101347,-0.0025760442264943545,0.0,-0.016521785443079424,0.03186544118853321,0.009600073729019137
2020-02-12,0.07734000332565137,0.0235791689213081,0.0,-0.020347141330869598,0.02087758502155518,0.009766204582943857,0.004701466111806801,-0.009458819865323053,0.00670693325671808,0.008562743449887857,-0.01433716314640733,0.02088429316692071,0.01206168469149446,0.023246596330501745,0.0018899131540705205,-0.01560878250337327,0.013841051411871511,0.019015266113487313,0.017467693040391,0.022685282831083446,0.0033670065479044697,0.002074689540860297,0.0034574920503100954,0.009828088936262693,-0.012377878137876943,0.0015491869868293187,0.0,0.0179323394606621,-0.004788516731797121
2020-02-13,-0.004067802219325475,0.026227042910467215,-0.0077031193229386554,0.00221975673831281,-0.008298802814695066,0.0035741677058423304,0.01729792968117041,0.0,0.0,-0.00488401459242546,0.0,-0.011191163961261104,-0.0061357414239472845,-0.009351324720160998,0.007524136131402921,0.01849213967793033,-0.013841051411871468,-0.010327114155849517,-0.004338401598598242,-0.00187090793581162,0.0,-0.0010368067284402492,-0.005821745653764874,0.0407241902265687,0.0036093883179309227,0.0,-0.002908091128834409,0.028039220064393126,0.006379606964038988
2020-02-14,0.034716436957770026,-0.030323730327797355,-0.008117214147671945,-0.016769537753044253,-0.0041753714104806215,0.0035614385138171877,0.011367925868269976,0.04541544114390964,-0.021622464013165657,0.0,0.05615510282972895,0.01594930140767804,-0.007909087199601287,-0.008254763854888264,0.0,-0.006301714434332813,0.013841051411871511,0.010327114155849524,0.008658062743114531,0.030431117202539833,0.03468555798789011,0.0,0.018449553957226007,0.009345862418237599,-0.021649808666822798,-0.004654779544982405,-0.002762856707607637,0.020525235944730852,0.009493742192251143
2020-02-17,0.0,0.0,0.02967576814611676,-0.009629074682427515,-0.004192878260036039,-0.00560225554867001,-0.01376800086880342,-0.01833045214398285,0.005449604767564685,0.0024449889930664398,0.0,0.009448889197932289,-0.0019870846081313062,0.00384104475789308,-0.003754991504328438,-0.0202215218159727,0.013652089168327263,-0.006872879287762064,0.004301081899390702,0.020674893730956396,0.0,0.0010368067284403084,-0.01027726267839954,-0.00466201310581119,-0.018371865682663302,0.0007773027985620129,0.008418202311580778,-0.0022598879674374786,-0.01108483242449304
2020-02-18,0.007843177461025879,-0.011560822401076084,0.009585831703320911,0.005675384132599232,0.024897551621727302,0.032658014077289785,-0.01489785468063706,0.018330452143982847,-0.0027210901143607247,-0.019729369906307793,-0.027683428748416856,-0.009448889197932396,0.0,0.012892062530811196,-0.00565905778114498,-0.04395708341513657,-0.01365208916832732,-0.006920442844573795,-0.008620743043906975,-0.003565066164496257,0.0,0.0,-0.008172291278826325,-0.021252275659658978,-0.032824545648043345,0.0,-0.018769781806694023,0.011248712535870667,-0.02744320729660329
2020-02-19,-0.01178795575204224,0.05297377527596684,-0.013376978756589894,0.011255042839731529,-0.008230499136515591,-0.00545230594811566,-0.008289421995655636,0.04344217136948133,-0.0054644944720787375,-0.001246106080247183,-0.014134510934904806,-0.00634922767865878,0.013827380801803207,0.014451118538174506,0.0018899131540705205,0.0,-0.042111485350126966,0.003466207976486329,-0.013072081567352775,-0.0026821652199395087,-0.022989518224698833,0.0012944985626457955,0.0,0.009501259124140215,0.004725094701876611,-0.0023337233462201,0.008505425124607748,0.014436674941622459,-0.01317976244440996
2020-02-20,0.003944778291016325,-0.01868470179733458,0.0,-0.003363231869766548,-0.004140792666031277,0.0019860979716293243,0.0,0.0,-0.004118056608917486,0.020975475986554994,0.0,0.0015910902322419035,0.013880656323391263,0.0008604618342460939,0.005648402873352819,0.011171740266742246,-0.01444068415479436,0.0,-0.008810629682154807,-0.006286504762820949,0.004971012722020402,0.0,0.010361160195285206,0.01175101653551873,0.046471316628829897,0.0007785130794136617,0.0,0.027190364570454567,0.024571260730505327
2020-02-21,-0.026597312519265854,-0.0036180943991772655,-0.035856213688699894,-0.0400970093974681,-0.004158010148663677,-0.020040750883446038,0.001323376693753077,-0.026433257068155483,0.0,-0.008583743691391555,-0.01433716314640733,-0.020884293166920677,0.036566277059088666,0.0,-0.007538316027423464,0.003327328731766044,0.0,-0.008688151957637927,0.0,-0.017265308473308937,-0.0049710127220204976,-0.005708370456678409,-0.009257146204118273,0.027651531330510164,-0.0008184981017624346,0.000777907468244521,0.019518765444400444,0.008547060578458348,-0.006493529310548231
2020-02-24,-0.0683192439774772,-0.05846224135050386,-0.06697527429629471,-0.057743038235436646,-0.023894320199436117,-0.04080090837279901,-0.017726567288468806,-0.04359534729232796,-0.040707374771146713,-0.03636764417087472,-0.044287680201116356,-0.053345980705292735,-0.036566277059088804,-0.040368160209758155,-0.04250821084417999,-0.01449906899850824,0.028675799976666298,-0.07048987775454486,-0.04063764573182639,-0.07122135769464365,-0.05111845392902313,-0.02050545033085001,-0.02457439763604209,-0.04890380699016912,-0.024032646178658815,-0.004676547883901793,-0.019518765444400284,-0.07165598890643517,-0.044970108319045916
2020-02-25,0.04376139319581314,-0.024201699802906814,0.0529184560664025,0.06762971370724423,0.023894320199436134,0.028068370688097154,-0.010827638652063503,0.043595347292328064,0.026856737837247725,0.01772198279941194,0.0,0.03532747520261449,-0.009720611170621814,0.0074349784875179905,0.003939921373381397,0.0,0.02787636952825487,0.009319731948802227,0.027274417919659306,0.031963980257869916,0.03436764350420782,-0.011486703031797899,-0.010882914200687353,0.004761913760243564,-0.0027296604875518002,-0.007843177461025893,0.01482640838992858,0.054488185284069776,-0.005123836999869506
2020-02-26,-0.01952642235035538,0.0,-0.037726367449275225,-0.011641575015485978,-0.00836824967051669,0.018283901928705586,-0.038039451553023185,0.05124368998266925,-0.011220314067492888,-0.016445658439807154,0.029741969198737516,-0.014987790965491698,-0.01699339008743317,-0.00743497848751809,-0.013858177734773089,-0.005633024330350685,0.09186783561335195,-0.018727139050697762,0.004474280394921107,0.0066508558699095895,-0.010186845306993018,-0.014069496153579985,-0.026813920258027868,-0.011947573421118062,-0.01035621640953021,-0.01587334915629012,-0.028157872304524684,0.0,-0.006872879287762064
2020-02-28,0.023661507498158228,0.024201699802906883,-0.032563689327887904,-0.0023446669592541345,0.0,0.0020110615123794372,-0.05265464914557408,0.008446788841968747,0.004222384879848261,-0.016720646787078363,0.028882874148786146,-0.005046268067624384,-0.01526747213078842,0.0026829647931806656,0.029464444244815435,-0.0885403212240579,0.18284388639580137,-0.013320843975660678,0.03509131981127019,-0.0047460933892556805,0.031908668453828774,-0.030993072822835623,-0.006226355832237141,0.016686918785014736,-0.004684846728619717,-0.025112700815075214,-0.004692641178192175,-0.039740328649513997,-0.01739174271186922
2020-03-02,0.0,0.02404671868203177,-0.007426260433736421,-0.009434032233358642,-0.004210532536343382,0.010492227155433478,0.04128165897330403,0.008376037802182682,-0.00422238487984825,-0.002597404057685506,0.10464851847573657,0.015063046311095542,0.0,0.0,-0.015606266510042469,0.04819484074792281,0.08983593074149177,-0.0057637047167499065,0.06265096496166728,0.011353007464997003,-0.00331126130365592,-0.007334306501929804,0.0013495278701331761,0.01175101653551873,0.0,-0.009064750986511364,0.0,-0.011325149357053513,0.0017528488274143868
2020-03-03,0.016371443414682368,-0.024046718682031797,0.037725797850985926,0.036642657129949574,0.0,0.003968259175620449,0.012583888402973758,0.06285731259062104,0.0,0.0,0.09763846956391586,0.009917436657346144,0.0,-0.0008935220251959899,-0.009879062810342652,0.0,0.07137666284222759,0.009587801155153392,-0.008130126083250176,0.0,0.003311261303656005,0.004801590922645839,0.0,0.0,0.0008534244170637508,0.0,0.0076532978012831265,0.009070356969964279,-0.0035087755296793655
2020-03-04,0.008086297431357841,-0.015924588726913786,-0.015994248039633924,0.0,0.0,-0.007453450654580779,-0.024087712884458448,-0.0390466638969025,0.016783610752821553,0.002597404057685471,0.034289073478632165,-0.008257685238981577,0.0,-0.0038811811669982113,0.0,-0.005898852084960889,0.0603631497270905,0.018904154639152654,0.02020270731751947,0.0018796998015774722,0.022876814653754823,-0.005934735519814578,0.0,0.00466201310581115,0.0,0.004130530449289978,-0.004835071417441236,0.0,0.0
2020-03-05,-0.008086297431357818,0.015924588726913828,0.010691205308842053,-0.011487777109642713,0.004210532536343458,-0.016088833718054175,0.0,0.0,-0.005563296685328715,0.0,-0.03428907347863219,-0.004987541511039162,0.03810456036713241,-0.004797610401621801,0.0,0.0,0.07261253296370901,0.033152207316900335,-0.024292692569044587,-0.011331566009550082,0.004834820054583311,0.016863806052004944,0.006217984910827009,-0.009345862418237658,0.0008526967048313049,0.013917539422413173,-0.0028182263838418893,0.025628143572397833,0.005258557253467051
2020-03-06,-0.012253386805764889,0.0,0.0041690414752675806,-0.013376180827694116,0.0,-0.011213165399504092,-0.007673998045853005,-0.008178146443892318,0.0,0.0012961764614466762,-0.02353049741019416,0.0,0.06644856765032643,-0.022800805350775555,-0.011985162191030003,-0.0385996961440723,-0.03968774826724246,-0.007272759329079585,0.004089985251525066,-0.010501289820663175,0.0,0.016858213257760914,-0.001341156948723247,0.0,-0.005555569844601994,-0.020534602441707864,-0.0029834363025951186,-0.012175025875279192,-0.003502630551202112
2020-03-17,-0.18122626643253983,-0.15986008728625342,-0.32623734896334516,-0.20601934822377757,-0.08015942783707711,-0.10758406912677451,-0.25928759481951924,-0.10983115915349503,-0.277966520665685,-0.1537189940877679,-0.19309365377586565,-0.21072103131565253,-0.09426574586064339,-0.28809216062648446,-0.2334958720225475,-0.1418009143628432,-0.09328793442355714,-0.16208965282236978,-0.18313821670051061,-0.20601658652140908,-0.047745693741453966,-0.22458333765185498,-0.14604738165434128,-0.1936531228035046,-0.17111397351800617,-0.16962244987619543,-0.08189219172261912,-0.24623666427638863,-0.2543264787508976
2020-03-18,0.004914014802429163,-0.005022612266291443,0.021773799549560754,-0.002160605809905928,0.012066511413116486,-0.0017137964777347416,-0.03040913669015797,-0.06413127209915898,0.0055096558109697,0.02535557162168798,-0.014545711002378751,-0.012422519998557209,-0.001999001165418315,0.019094628489512277,0.06746886814397629,-0.03699113673377415,0.051959738930711166,-0.03493805136128046,-0.019802627296179643,0.0,0.015063046311095542,0.02607224030977532,-0.0058411381030348715,0.0,0.005830920310793365,-0.0029542118974314087,-0.010465910063187941,0.0014234877848539275,0.0
2020-03-19,-0.004914014802429152,-0.05804738180675045,-0.03390155167568123,-0.04196419909903208,-0.012066511413116479,-0.014977238490672373,-0.047858748280538196,-0.06969111427105162,-0.020352228848898535,-0.02838129253822491,-0.014760415583120686,-0.025317807984289897,-0.004261192060028037,-0.04149291034548881,-0.04861224405509386,-0.06846779927746072,-0.008474626990972232,0.0,-0.025317807984289897,-0.03969252255104043,0.0,-0.048623065831671676,-0.014357607241501265,-0.020144566092467463,-0.0035452050299372025,-0.03410561248651093,-0.06520564024306869,-0.03473576425196881,-0.009090971701252075
2020-03-20,0.01467018974779362,-0.0724674172783465,-0.00905948109332326,-0.014388737452099669,-0.009146405226076147,0.0,0.04590970130407795,-0.06990797491589615,0.0,-0.029210378099801093,0.0,-0.0064308903302902915,0.0,0.02116700733144994,0.012376395601049186,-0.007905179507113261,0.01687803778735173,0.011049836186584935,0.005115100666770409,0.006116227017436054,0.0278478273757753,-0.07049776266637175,-0.0712168731969185,0.0,-0.07231431964133953,0.0497615095590638,0.011167164104088308,0.01171316466365317,-0.07095173597228449
2020-03-23,-0.10392321753040662,-0.08998873560997242,-0.07155810443450486,-0.07112000965299504,-0.037445872575990614,-0.07156644810146989,-0.07162413720794075,-0.07247672868879965,-0.07166666987135344,-0.07111234352806799,-0.14367292603613852,-0.0712996775848665,0.0,-0.07237199759955593,-0.07136785611036188,-0.07240002980856573,-0.01687803778735175,-0.07056396371899251,-0.07191258159028639,-0.07204630897384173,-0.027847827375775153,-0.07260308097430157,-0.07141169383323506,-0.11705655542101755,-0.07178221916461898,-0.07246630325282097,-0.07266661619019055,-0.07086611586863181,-0.07109592168373022
2020-03-24,0.01602883827589899,-0.05417185114219962,0.025547798785671556,-0.008223730557612496,0.0,0.0024906613124518304,0.041923184395255164,0.0238738129048975,-0.022335953942063187,-0.011794576492836816,0.033758479924954454,-0.0069525193148817525,-0.0020115671857184195,-0.042847591382629155,-0.008290546574009102,-0.014611347181063947,0.008474626990972236,-0.03357629553360444,-0.035718082602079114,-0.0026246734227711056,0.029462032730316282,0.01367130259796624,-0.07149281151593237,0.03846628082779614,-0.07133960181004577,0.007280323368125324,0.02837206615862158,-0.006269613013595374,-0.070874339586657
2020-03-25,0.044912556680822634,0.10555930305536003,0.04921714965841279,0.06629173150775367,-0.004780885600342008,0.033030525676481966,0.06717286044765876,0.022035888399180376,0.04614660263578154,0.03987239124737714,0.04859255523686507,0.056512210263342404,0.0,0.0590511427473228,0.06728200708332199,0.03822121282019767,0.0653293475923889,0.0660617506780927,0.0346209897877061,0.029775662488721877,-0.0016142053545411135,0.06680731130036346,0.06645386361163992,0.06394872460027351,0.06752336350759144,0.0061983669523388305,0.06626158386149215,0.04157642684574019,0.06559728248581327
2020-03-26,-0.03962620075767472,0.005945320722759562,0.0031965930256274942,-0.03940620176172108,-0.017728103293580606,-0.03989482720038103,-0.023632771735592285,-0.03922071315328127,-0.015810606026642315,-0.05009394531891543,-0.0653293475923889,-0.03807850857450426,-0.0020156217456505808,-0.0706387579197106,-0.016321768485694336,0.0408219945202552,-0.015936592262812414,-0.03012974145202927,-0.046049685611328904,-0.029775662488722,-0.06680279511160087,0.019238477187985884,0.031641057619117514,-0.04834778415779372,0.06710874469311663,-0.0010303967938962997,0.02149483742932741,-0.03530681383214484,0.056570351488394455
2020-03-27,0.0,-0.00594532072275954,-0.009083685222406572,0.01119116396126108,0.0,-0.02536597638101412,-0.008557678174528613,-0.010723963362975724,-0.07227086202283181,-0.0437515096731279,0.0,-0.03248545514448831,0.006034717836458259,-0.07199437449070799,0.0012650223065867022,0.03613904661587335,-0.008064559836730408,-0.045736009322684276,-0.05797010219620102,-0.006591981682152949,-0.036943515191684324,0.014189796029221729,-0.016599753079477454,-0.009331327428884192,0.05926473816830485,-0.0010314596066622707,0.0010452962624255136,-0.0031298930089277044,0.01980262729617973
2020-03-30,-0.0804821715347073,-0.05138745191316032,-0.06600676613266335,-0.07081146712342783,-0.039806250400419706,-0.0643244571316163,-0.06381796017742505,-0.019048194970694474,-0.05501937559119914,0.008904778342959685,-0.06989743961737843,-0.0708476903308359,-0.004019096090807773,-0.0614704202849005,-0.04658021851862918,-0.06783613335912789,-0.04132819549284606,-0.07145896398214487,-0.07195532028590791,-0.07126302002149053,-0.07053015080583787,-0.04962143443433386,-0.07245638669124226,-0.07458885699107264,-0.0642275275104339,-0.00413651055178039,-0.031305058778460494,-0.07145896398214487,-0.07109592168373022
2020-03-31,-0.021174997136458745,-0.02414348529671393,-0.0017216647007359553,-0.02943935545068168,-0.039694598684946895,0.01697833653441783,0.003539826705123987,0.009569451016150672,0.031182927436687845,0.029696505353852348,0.0,-0.0025348556031880663,-0.0020156217456505808,-0.01017411721272511,0.019348037555585028,0.015567704813371037,0.025001302205417186,0.007905179507113247,-0.0455232550240837,0.007077170374085079,-0.06967992063798994,0.01619316121712616,-0.014452180506692437,0.006711434587986778,0.02430153719549177,0.0072277031214532635,-0.0021582742190912286,-0.07152131784031021,0.007863736460214451
